center,left,right,steering,throttle,brake,speed
IMG/center_2021_02_12_10_14_56_780.jpg,IMG/left_2021_02_12_10_14_56_780.jpg,IMG/right_2021_02_12_10_14_56_780.jpg,-0.25,1,0,30.1748
IMG/center_2021_02_12_10_14_56_878.jpg,IMG/left_2021_02_12_10_14_56_878.jpg,IMG/right_2021_02_12_10_14_56_878.jpg,0,1,0,30.19017
IMG/center_2021_02_12_10_14_56_974.jpg,IMG/left_2021_02_12_10_14_56_974.jpg,IMG/right_2021_02_12_10_14_56_974.jpg,0,1,0,30.19026
IMG/center_2021_02_12_10_14_57_069.jpg,IMG/left_2021_02_12_10_14_57_069.jpg,IMG/right_2021_02_12_10_14_57_069.jpg,0,1,0,30.19025
IMG/center_2021_02_12_10_14_57_162.jpg,IMG/left_2021_02_12_10_14_57_162.jpg,IMG/right_2021_02_12_10_14_57_162.jpg,0,1,0,30.19029
IMG/center_2021_02_12_10_14_57_258.jpg,IMG/left_2021_02_12_10_14_57_258.jpg,IMG/right_2021_02_12_10_14_57_258.jpg,0,1,0,30.1903
IMG/center_2021_02_12_10_14_57_353.jpg,IMG/left_2021_02_12_10_14_57_353.jpg,IMG/right_2021_02_12_10_14_57_353.jpg,0,1,0,30.19029
IMG/center_2021_02_12_10_14_57_455.jpg,IMG/left_2021_02_12_10_14_57_455.jpg,IMG/right_2021_02_12_10_14_57_455.jpg,0,1,0,30.1909
IMG/center_2021_02_12_10_14_57_551.jpg,IMG/left_2021_02_12_10_14_57_551.jpg,IMG/right_2021_02_12_10_14_57_551.jpg,0,1,0,30.19028
IMG/center_2021_02_12_10_14_57_652.jpg,IMG/left_2021_02_12_10_14_57_652.jpg,IMG/right_2021_02_12_10_14_57_652.jpg,0,1,0,30.19028
IMG/center_2021_02_12_10_14_57_748.jpg,IMG/left_2021_02_12_10_14_57_748.jpg,IMG/right_2021_02_12_10_14_57_748.jpg,0,1,0,30.19029
IMG/center_2021_02_12_10_14_57_846.jpg,IMG/left_2021_02_12_10_14_57_846.jpg,IMG/right_2021_02_12_10_14_57_846.jpg,-0.25,1,0,30.1746
IMG/center_2021_02_12_10_14_57_941.jpg,IMG/left_2021_02_12_10_14_57_941.jpg,IMG/right_2021_02_12_10_14_57_941.jpg,0,1,0,30.19
IMG/center_2021_02_12_10_14_58_040.jpg,IMG/left_2021_02_12_10_14_58_040.jpg,IMG/right_2021_02_12_10_14_58_040.jpg,0,1,0,30.19025
IMG/center_2021_02_12_10_14_58_138.jpg,IMG/left_2021_02_12_10_14_58_138.jpg,IMG/right_2021_02_12_10_14_58_138.jpg,0.1,1,0,30.18729
IMG/center_2021_02_12_10_14_58_237.jpg,IMG/left_2021_02_12_10_14_58_237.jpg,IMG/right_2021_02_12_10_14_58_237.jpg,0,1,0,30.19122
IMG/center_2021_02_12_10_14_58_338.jpg,IMG/left_2021_02_12_10_14_58_338.jpg,IMG/right_2021_02_12_10_14_58_338.jpg,0,1,0,30.19022
IMG/center_2021_02_12_10_14_58_445.jpg,IMG/left_2021_02_12_10_14_58_445.jpg,IMG/right_2021_02_12_10_14_58_445.jpg,0,1,0,30.19027
IMG/center_2021_02_12_10_14_58_557.jpg,IMG/left_2021_02_12_10_14_58_557.jpg,IMG/right_2021_02_12_10_14_58_557.jpg,0,1,0,30.19029
IMG/center_2021_02_12_10_14_58_656.jpg,IMG/left_2021_02_12_10_14_58_656.jpg,IMG/right_2021_02_12_10_14_58_656.jpg,0,1,0,30.19029
IMG/center_2021_02_12_10_14_58_758.jpg,IMG/left_2021_02_12_10_14_58_758.jpg,IMG/right_2021_02_12_10_14_58_758.jpg,0,1,0,30.19029
IMG/center_2021_02_12_10_14_58_851.jpg,IMG/left_2021_02_12_10_14_58_851.jpg,IMG/right_2021_02_12_10_14_58_851.jpg,-0.1,1,0,30.18767
IMG/center_2021_02_12_10_14_58_948.jpg,IMG/left_2021_02_12_10_14_58_948.jpg,IMG/right_2021_02_12_10_14_58_948.jpg,0,1,0,30.18968
IMG/center_2021_02_12_10_14_59_044.jpg,IMG/left_2021_02_12_10_14_59_044.jpg,IMG/right_2021_02_12_10_14_59_044.jpg,0,1,0,30.1902
IMG/center_2021_02_12_10_14_59_141.jpg,IMG/left_2021_02_12_10_14_59_141.jpg,IMG/right_2021_02_12_10_14_59_141.jpg,0,1,0,30.19022
IMG/center_2021_02_12_10_14_59_240.jpg,IMG/left_2021_02_12_10_14_59_240.jpg,IMG/right_2021_02_12_10_14_59_240.jpg,0,1,0,30.19029
IMG/center_2021_02_12_10_14_59_336.jpg,IMG/left_2021_02_12_10_14_59_336.jpg,IMG/right_2021_02_12_10_14_59_336.jpg,-0.1,1,0,30.18778
IMG/center_2021_02_12_10_14_59_438.jpg,IMG/left_2021_02_12_10_14_59_438.jpg,IMG/right_2021_02_12_10_14_59_438.jpg,-0.35,1,0,30.16358
IMG/center_2021_02_12_10_14_59_538.jpg,IMG/left_2021_02_12_10_14_59_538.jpg,IMG/right_2021_02_12_10_14_59_538.jpg,0,1,0,30.18949
IMG/center_2021_02_12_10_14_59_638.jpg,IMG/left_2021_02_12_10_14_59_638.jpg,IMG/right_2021_02_12_10_14_59_638.jpg,0,1,0,30.19018
IMG/center_2021_02_12_10_14_59_736.jpg,IMG/left_2021_02_12_10_14_59_736.jpg,IMG/right_2021_02_12_10_14_59_736.jpg,0,1,0,30.19028
IMG/center_2021_02_12_10_14_59_831.jpg,IMG/left_2021_02_12_10_14_59_831.jpg,IMG/right_2021_02_12_10_14_59_831.jpg,-0.1,1,0,30.18799
IMG/center_2021_02_12_10_14_59_929.jpg,IMG/left_2021_02_12_10_14_59_929.jpg,IMG/right_2021_02_12_10_14_59_929.jpg,0,1,0,30.18975
IMG/center_2021_02_12_10_15_00_026.jpg,IMG/left_2021_02_12_10_15_00_026.jpg,IMG/right_2021_02_12_10_15_00_026.jpg,0,1,0,30.19029
IMG/center_2021_02_12_10_15_00_122.jpg,IMG/left_2021_02_12_10_15_00_122.jpg,IMG/right_2021_02_12_10_15_00_122.jpg,0,1,0,30.19026
IMG/center_2021_02_12_10_15_00_221.jpg,IMG/left_2021_02_12_10_15_00_221.jpg,IMG/right_2021_02_12_10_15_00_221.jpg,0,1,0,30.19033
IMG/center_2021_02_12_10_15_00_320.jpg,IMG/left_2021_02_12_10_15_00_320.jpg,IMG/right_2021_02_12_10_15_00_320.jpg,0,1,0,30.19028
IMG/center_2021_02_12_10_15_00_420.jpg,IMG/left_2021_02_12_10_15_00_420.jpg,IMG/right_2021_02_12_10_15_00_420.jpg,0,1,0,30.19055
IMG/center_2021_02_12_10_15_00_522.jpg,IMG/left_2021_02_12_10_15_00_522.jpg,IMG/right_2021_02_12_10_15_00_522.jpg,0,1,0,30.19034
IMG/center_2021_02_12_10_15_00_622.jpg,IMG/left_2021_02_12_10_15_00_622.jpg,IMG/right_2021_02_12_10_15_00_622.jpg,0,1,0,30.19036
IMG/center_2021_02_12_10_15_00_721.jpg,IMG/left_2021_02_12_10_15_00_721.jpg,IMG/right_2021_02_12_10_15_00_721.jpg,0,1,0,30.19027
IMG/center_2021_02_12_10_15_00_818.jpg,IMG/left_2021_02_12_10_15_00_818.jpg,IMG/right_2021_02_12_10_15_00_818.jpg,0,1,0,30.19028
IMG/center_2021_02_12_10_15_00_914.jpg,IMG/left_2021_02_12_10_15_00_914.jpg,IMG/right_2021_02_12_10_15_00_914.jpg,0,1,0,30.19031
IMG/center_2021_02_12_10_15_01_013.jpg,IMG/left_2021_02_12_10_15_01_013.jpg,IMG/right_2021_02_12_10_15_01_013.jpg,-0.1,1,0,30.18764
IMG/center_2021_02_12_10_15_01_108.jpg,IMG/left_2021_02_12_10_15_01_108.jpg,IMG/right_2021_02_12_10_15_01_108.jpg,-0.35,1,0,30.16349
IMG/center_2021_02_12_10_15_01_206.jpg,IMG/left_2021_02_12_10_15_01_206.jpg,IMG/right_2021_02_12_10_15_01_206.jpg,0,1,0,30.18647
IMG/center_2021_02_12_10_15_01_304.jpg,IMG/left_2021_02_12_10_15_01_304.jpg,IMG/right_2021_02_12_10_15_01_304.jpg,0,1,0,30.18984
IMG/center_2021_02_12_10_15_01_400.jpg,IMG/left_2021_02_12_10_15_01_400.jpg,IMG/right_2021_02_12_10_15_01_400.jpg,0,1,0,30.19023
IMG/center_2021_02_12_10_15_01_503.jpg,IMG/left_2021_02_12_10_15_01_503.jpg,IMG/right_2021_02_12_10_15_01_503.jpg,0,1,0,30.19033
IMG/center_2021_02_12_10_15_01_597.jpg,IMG/left_2021_02_12_10_15_01_597.jpg,IMG/right_2021_02_12_10_15_01_597.jpg,0,1,0,30.19015
IMG/center_2021_02_12_10_15_01_692.jpg,IMG/left_2021_02_12_10_15_01_692.jpg,IMG/right_2021_02_12_10_15_01_692.jpg,0,1,0,30.19028
IMG/center_2021_02_12_10_15_01_788.jpg,IMG/left_2021_02_12_10_15_01_788.jpg,IMG/right_2021_02_12_10_15_01_788.jpg,0,1,0,30.19058
IMG/center_2021_02_12_10_15_01_884.jpg,IMG/left_2021_02_12_10_15_01_884.jpg,IMG/right_2021_02_12_10_15_01_884.jpg,0,1,0,30.19029
IMG/center_2021_02_12_10_15_01_977.jpg,IMG/left_2021_02_12_10_15_01_977.jpg,IMG/right_2021_02_12_10_15_01_977.jpg,0,1,0,30.1903
IMG/center_2021_02_12_10_15_02_073.jpg,IMG/left_2021_02_12_10_15_02_073.jpg,IMG/right_2021_02_12_10_15_02_073.jpg,0,1,0,30.19032
IMG/center_2021_02_12_10_15_02_170.jpg,IMG/left_2021_02_12_10_15_02_170.jpg,IMG/right_2021_02_12_10_15_02_170.jpg,0,1,0,30.19031
IMG/center_2021_02_12_10_15_02_266.jpg,IMG/left_2021_02_12_10_15_02_266.jpg,IMG/right_2021_02_12_10_15_02_266.jpg,0,1,0,30.19032
IMG/center_2021_02_12_10_15_02_360.jpg,IMG/left_2021_02_12_10_15_02_360.jpg,IMG/right_2021_02_12_10_15_02_360.jpg,0,1,0,30.19032
IMG/center_2021_02_12_10_15_02_457.jpg,IMG/left_2021_02_12_10_15_02_457.jpg,IMG/right_2021_02_12_10_15_02_457.jpg,0,1,0,30.19032
IMG/center_2021_02_12_10_15_02_556.jpg,IMG/left_2021_02_12_10_15_02_556.jpg,IMG/right_2021_02_12_10_15_02_556.jpg,0,1,0,30.19031
IMG/center_2021_02_12_10_15_02_652.jpg,IMG/left_2021_02_12_10_15_02_652.jpg,IMG/right_2021_02_12_10_15_02_652.jpg,0,1,0,30.19015
IMG/center_2021_02_12_10_15_02_748.jpg,IMG/left_2021_02_12_10_15_02_748.jpg,IMG/right_2021_02_12_10_15_02_748.jpg,-0.15,1,0,30.1842
IMG/center_2021_02_12_10_15_02_840.jpg,IMG/left_2021_02_12_10_15_02_840.jpg,IMG/right_2021_02_12_10_15_02_840.jpg,-0.35,1,0,30.16349
IMG/center_2021_02_12_10_15_02_935.jpg,IMG/left_2021_02_12_10_15_02_935.jpg,IMG/right_2021_02_12_10_15_02_935.jpg,0,1,0,30.18945
IMG/center_2021_02_12_10_15_03_029.jpg,IMG/left_2021_02_12_10_15_03_029.jpg,IMG/right_2021_02_12_10_15_03_029.jpg,0,1,0,30.19014
IMG/center_2021_02_12_10_15_03_123.jpg,IMG/left_2021_02_12_10_15_03_123.jpg,IMG/right_2021_02_12_10_15_03_123.jpg,0,1,0,30.1903
IMG/center_2021_02_12_10_15_03_217.jpg,IMG/left_2021_02_12_10_15_03_217.jpg,IMG/right_2021_02_12_10_15_03_217.jpg,0,1,0,30.19027
IMG/center_2021_02_12_10_15_03_311.jpg,IMG/left_2021_02_12_10_15_03_311.jpg,IMG/right_2021_02_12_10_15_03_311.jpg,0,1,0,30.1903
IMG/center_2021_02_12_10_15_03_402.jpg,IMG/left_2021_02_12_10_15_03_402.jpg,IMG/right_2021_02_12_10_15_03_402.jpg,-0.25,1,0,30.17488
IMG/center_2021_02_12_10_15_03_501.jpg,IMG/left_2021_02_12_10_15_03_501.jpg,IMG/right_2021_02_12_10_15_03_501.jpg,-0.5000001,1,0,30.14543
IMG/center_2021_02_12_10_15_03_592.jpg,IMG/left_2021_02_12_10_15_03_592.jpg,IMG/right_2021_02_12_10_15_03_592.jpg,-0.7,1,0,30.12107
IMG/center_2021_02_12_10_15_03_686.jpg,IMG/left_2021_02_12_10_15_03_686.jpg,IMG/right_2021_02_12_10_15_03_686.jpg,0,1,0,30.18531
IMG/center_2021_02_12_10_15_03_777.jpg,IMG/left_2021_02_12_10_15_03_777.jpg,IMG/right_2021_02_12_10_15_03_777.jpg,0,1,0,30.1894
IMG/center_2021_02_12_10_15_03_868.jpg,IMG/left_2021_02_12_10_15_03_868.jpg,IMG/right_2021_02_12_10_15_03_868.jpg,0,1,0,30.1902
IMG/center_2021_02_12_10_15_03_958.jpg,IMG/left_2021_02_12_10_15_03_958.jpg,IMG/right_2021_02_12_10_15_03_958.jpg,0,1,0,30.19023
IMG/center_2021_02_12_10_15_04_047.jpg,IMG/left_2021_02_12_10_15_04_047.jpg,IMG/right_2021_02_12_10_15_04_047.jpg,0.25,1,0,30.1738
IMG/center_2021_02_12_10_15_04_137.jpg,IMG/left_2021_02_12_10_15_04_137.jpg,IMG/right_2021_02_12_10_15_04_137.jpg,0,1,0,30.19009
IMG/center_2021_02_12_10_15_04_227.jpg,IMG/left_2021_02_12_10_15_04_227.jpg,IMG/right_2021_02_12_10_15_04_227.jpg,0,1,0,30.18988
IMG/center_2021_02_12_10_15_04_316.jpg,IMG/left_2021_02_12_10_15_04_316.jpg,IMG/right_2021_02_12_10_15_04_316.jpg,0,1,0,30.1902
IMG/center_2021_02_12_10_15_04_405.jpg,IMG/left_2021_02_12_10_15_04_405.jpg,IMG/right_2021_02_12_10_15_04_405.jpg,0,1,0,30.19025
IMG/center_2021_02_12_10_15_04_499.jpg,IMG/left_2021_02_12_10_15_04_499.jpg,IMG/right_2021_02_12_10_15_04_499.jpg,0,1,0,30.19031
IMG/center_2021_02_12_10_15_04_590.jpg,IMG/left_2021_02_12_10_15_04_590.jpg,IMG/right_2021_02_12_10_15_04_590.jpg,0,1,0,30.19034
IMG/center_2021_02_12_10_15_04_682.jpg,IMG/left_2021_02_12_10_15_04_682.jpg,IMG/right_2021_02_12_10_15_04_682.jpg,-0.15,1,0,30.18418
IMG/center_2021_02_12_10_15_04_771.jpg,IMG/left_2021_02_12_10_15_04_771.jpg,IMG/right_2021_02_12_10_15_04_771.jpg,0,1,0,30.19102
IMG/center_2021_02_12_10_15_04_862.jpg,IMG/left_2021_02_12_10_15_04_862.jpg,IMG/right_2021_02_12_10_15_04_862.jpg,0,1,0,30.19016
IMG/center_2021_02_12_10_15_04_950.jpg,IMG/left_2021_02_12_10_15_04_950.jpg,IMG/right_2021_02_12_10_15_04_950.jpg,0,1,0,30.19027
IMG/center_2021_02_12_10_15_05_040.jpg,IMG/left_2021_02_12_10_15_05_040.jpg,IMG/right_2021_02_12_10_15_05_040.jpg,0,1,0,30.19029
IMG/center_2021_02_12_10_15_05_130.jpg,IMG/left_2021_02_12_10_15_05_130.jpg,IMG/right_2021_02_12_10_15_05_130.jpg,0,1,0,30.19028
IMG/center_2021_02_12_10_15_05_216.jpg,IMG/left_2021_02_12_10_15_05_216.jpg,IMG/right_2021_02_12_10_15_05_216.jpg,-0.2,1,0,30.18007
IMG/center_2021_02_12_10_15_05_303.jpg,IMG/left_2021_02_12_10_15_05_303.jpg,IMG/right_2021_02_12_10_15_05_303.jpg,0,1,0,30.18886
IMG/center_2021_02_12_10_15_05_392.jpg,IMG/left_2021_02_12_10_15_05_392.jpg,IMG/right_2021_02_12_10_15_05_392.jpg,0,1,0,30.19011
IMG/center_2021_02_12_10_15_05_481.jpg,IMG/left_2021_02_12_10_15_05_481.jpg,IMG/right_2021_02_12_10_15_05_481.jpg,0,1,0,30.19021
IMG/center_2021_02_12_10_15_05_567.jpg,IMG/left_2021_02_12_10_15_05_567.jpg,IMG/right_2021_02_12_10_15_05_567.jpg,-0.2,1,0,30.1808
IMG/center_2021_02_12_10_15_05_654.jpg,IMG/left_2021_02_12_10_15_05_654.jpg,IMG/right_2021_02_12_10_15_05_654.jpg,-0.4,1,0,30.15844
IMG/center_2021_02_12_10_15_05_737.jpg,IMG/left_2021_02_12_10_15_05_737.jpg,IMG/right_2021_02_12_10_15_05_737.jpg,0,1,0,30.18895
IMG/center_2021_02_12_10_15_05_822.jpg,IMG/left_2021_02_12_10_15_05_822.jpg,IMG/right_2021_02_12_10_15_05_822.jpg,0,1,0,30.19039
IMG/center_2021_02_12_10_15_05_906.jpg,IMG/left_2021_02_12_10_15_05_906.jpg,IMG/right_2021_02_12_10_15_05_906.jpg,0,1,0,30.19025
IMG/center_2021_02_12_10_15_05_989.jpg,IMG/left_2021_02_12_10_15_05_989.jpg,IMG/right_2021_02_12_10_15_05_989.jpg,-0.1,1,0,30.18825
IMG/center_2021_02_12_10_15_06_073.jpg,IMG/left_2021_02_12_10_15_06_073.jpg,IMG/right_2021_02_12_10_15_06_073.jpg,-0.3,1,0,30.1701
IMG/center_2021_02_12_10_15_06_153.jpg,IMG/left_2021_02_12_10_15_06_153.jpg,IMG/right_2021_02_12_10_15_06_153.jpg,0,1,0,30.18893
IMG/center_2021_02_12_10_15_06_235.jpg,IMG/left_2021_02_12_10_15_06_235.jpg,IMG/right_2021_02_12_10_15_06_235.jpg,0,1,0,30.18966
IMG/center_2021_02_12_10_15_06_319.jpg,IMG/left_2021_02_12_10_15_06_319.jpg,IMG/right_2021_02_12_10_15_06_319.jpg,0,1,0,30.19018
IMG/center_2021_02_12_10_15_06_403.jpg,IMG/left_2021_02_12_10_15_06_403.jpg,IMG/right_2021_02_12_10_15_06_403.jpg,-0.15,1,0,30.1855
IMG/center_2021_02_12_10_15_06_491.jpg,IMG/left_2021_02_12_10_15_06_491.jpg,IMG/right_2021_02_12_10_15_06_491.jpg,-0.35,1,0,30.16484
IMG/center_2021_02_12_10_15_06_576.jpg,IMG/left_2021_02_12_10_15_06_576.jpg,IMG/right_2021_02_12_10_15_06_576.jpg,-0.5500001,1,0,30.14012
IMG/center_2021_02_12_10_15_06_657.jpg,IMG/left_2021_02_12_10_15_06_657.jpg,IMG/right_2021_02_12_10_15_06_657.jpg,0,1,0,30.18661
IMG/center_2021_02_12_10_15_06_738.jpg,IMG/left_2021_02_12_10_15_06_738.jpg,IMG/right_2021_02_12_10_15_06_738.jpg,0,1,0,30.18969
IMG/center_2021_02_12_10_15_06_818.jpg,IMG/left_2021_02_12_10_15_06_818.jpg,IMG/right_2021_02_12_10_15_06_818.jpg,0,1,0,30.18994
IMG/center_2021_02_12_10_15_06_900.jpg,IMG/left_2021_02_12_10_15_06_900.jpg,IMG/right_2021_02_12_10_15_06_900.jpg,0,1,0,30.18998
IMG/center_2021_02_12_10_15_06_981.jpg,IMG/left_2021_02_12_10_15_06_981.jpg,IMG/right_2021_02_12_10_15_06_981.jpg,0,1,0,30.18989
IMG/center_2021_02_12_10_15_07_062.jpg,IMG/left_2021_02_12_10_15_07_062.jpg,IMG/right_2021_02_12_10_15_07_062.jpg,0,1,0,30.19
IMG/center_2021_02_12_10_15_07_141.jpg,IMG/left_2021_02_12_10_15_07_141.jpg,IMG/right_2021_02_12_10_15_07_141.jpg,0,1,0,30.19
IMG/center_2021_02_12_10_15_07_219.jpg,IMG/left_2021_02_12_10_15_07_219.jpg,IMG/right_2021_02_12_10_15_07_219.jpg,0,1,0,30.18872
IMG/center_2021_02_12_10_15_07_299.jpg,IMG/left_2021_02_12_10_15_07_299.jpg,IMG/right_2021_02_12_10_15_07_299.jpg,0,1,0,30.19059
IMG/center_2021_02_12_10_15_07_378.jpg,IMG/left_2021_02_12_10_15_07_378.jpg,IMG/right_2021_02_12_10_15_07_378.jpg,0,1,0,30.19034
IMG/center_2021_02_12_10_15_07_461.jpg,IMG/left_2021_02_12_10_15_07_461.jpg,IMG/right_2021_02_12_10_15_07_461.jpg,-0.1,1,0,30.18854
IMG/center_2021_02_12_10_15_07_541.jpg,IMG/left_2021_02_12_10_15_07_541.jpg,IMG/right_2021_02_12_10_15_07_541.jpg,-0.35,1,0,30.1631
IMG/center_2021_02_12_10_15_07_620.jpg,IMG/left_2021_02_12_10_15_07_620.jpg,IMG/right_2021_02_12_10_15_07_620.jpg,0,1,0,30.18948
IMG/center_2021_02_12_10_15_07_698.jpg,IMG/left_2021_02_12_10_15_07_698.jpg,IMG/right_2021_02_12_10_15_07_698.jpg,0,1,0,30.18964
IMG/center_2021_02_12_10_15_07_792.jpg,IMG/left_2021_02_12_10_15_07_792.jpg,IMG/right_2021_02_12_10_15_07_792.jpg,0,1,0,30.19016
IMG/center_2021_02_12_10_15_07_862.jpg,IMG/left_2021_02_12_10_15_07_862.jpg,IMG/right_2021_02_12_10_15_07_862.jpg,0,1,0,30.19022
IMG/center_2021_02_12_10_15_07_940.jpg,IMG/left_2021_02_12_10_15_07_940.jpg,IMG/right_2021_02_12_10_15_07_940.jpg,0,1,0,30.18992
IMG/center_2021_02_12_10_15_08_017.jpg,IMG/left_2021_02_12_10_15_08_017.jpg,IMG/right_2021_02_12_10_15_08_017.jpg,0,1,0,30.19087
IMG/center_2021_02_12_10_15_08_097.jpg,IMG/left_2021_02_12_10_15_08_097.jpg,IMG/right_2021_02_12_10_15_08_097.jpg,0,1,0,30.19056
IMG/center_2021_02_12_10_15_08_176.jpg,IMG/left_2021_02_12_10_15_08_176.jpg,IMG/right_2021_02_12_10_15_08_176.jpg,-0.1,1,0,30.18702
IMG/center_2021_02_12_10_15_08_252.jpg,IMG/left_2021_02_12_10_15_08_252.jpg,IMG/right_2021_02_12_10_15_08_252.jpg,-0.3,1,0,30.16941
IMG/center_2021_02_12_10_15_08_331.jpg,IMG/left_2021_02_12_10_15_08_331.jpg,IMG/right_2021_02_12_10_15_08_331.jpg,-0.5000001,1,0,30.14509
IMG/center_2021_02_12_10_15_08_409.jpg,IMG/left_2021_02_12_10_15_08_409.jpg,IMG/right_2021_02_12_10_15_08_409.jpg,-0.7,1,0,30.12086
IMG/center_2021_02_12_10_15_08_491.jpg,IMG/left_2021_02_12_10_15_08_491.jpg,IMG/right_2021_02_12_10_15_08_491.jpg,0,1,0,30.18103
IMG/center_2021_02_12_10_15_08_570.jpg,IMG/left_2021_02_12_10_15_08_570.jpg,IMG/right_2021_02_12_10_15_08_570.jpg,0,1,0,30.18855
IMG/center_2021_02_12_10_15_08_649.jpg,IMG/left_2021_02_12_10_15_08_649.jpg,IMG/right_2021_02_12_10_15_08_649.jpg,0,1,0,30.18811
IMG/center_2021_02_12_10_15_08_728.jpg,IMG/left_2021_02_12_10_15_08_728.jpg,IMG/right_2021_02_12_10_15_08_728.jpg,0,1,0,30.19039
IMG/center_2021_02_12_10_15_08_807.jpg,IMG/left_2021_02_12_10_15_08_807.jpg,IMG/right_2021_02_12_10_15_08_807.jpg,0,1,0,30.19028
IMG/center_2021_02_12_10_15_08_884.jpg,IMG/left_2021_02_12_10_15_08_884.jpg,IMG/right_2021_02_12_10_15_08_884.jpg,0,1,0,30.19143
IMG/center_2021_02_12_10_15_08_963.jpg,IMG/left_2021_02_12_10_15_08_963.jpg,IMG/right_2021_02_12_10_15_08_963.jpg,0,1,0,30.19058
IMG/center_2021_02_12_10_15_09_039.jpg,IMG/left_2021_02_12_10_15_09_039.jpg,IMG/right_2021_02_12_10_15_09_039.jpg,0,1,0,30.19047
IMG/center_2021_02_12_10_15_09_117.jpg,IMG/left_2021_02_12_10_15_09_117.jpg,IMG/right_2021_02_12_10_15_09_117.jpg,-0.2,1,0,30.17952
IMG/center_2021_02_12_10_15_09_194.jpg,IMG/left_2021_02_12_10_15_09_194.jpg,IMG/right_2021_02_12_10_15_09_194.jpg,-0.4,1,0,30.15692
IMG/center_2021_02_12_10_15_09_272.jpg,IMG/left_2021_02_12_10_15_09_272.jpg,IMG/right_2021_02_12_10_15_09_272.jpg,-0.6000001,1,0,30.13222
IMG/center_2021_02_12_10_15_09_349.jpg,IMG/left_2021_02_12_10_15_09_349.jpg,IMG/right_2021_02_12_10_15_09_349.jpg,0,1,0,30.18556
IMG/center_2021_02_12_10_15_09_428.jpg,IMG/left_2021_02_12_10_15_09_428.jpg,IMG/right_2021_02_12_10_15_09_428.jpg,0,1,0,30.18941
IMG/center_2021_02_12_10_15_09_511.jpg,IMG/left_2021_02_12_10_15_09_511.jpg,IMG/right_2021_02_12_10_15_09_511.jpg,0,1,0,30.18973
IMG/center_2021_02_12_10_15_09_590.jpg,IMG/left_2021_02_12_10_15_09_590.jpg,IMG/right_2021_02_12_10_15_09_590.jpg,0,1,0,30.19077
IMG/center_2021_02_12_10_15_09_665.jpg,IMG/left_2021_02_12_10_15_09_665.jpg,IMG/right_2021_02_12_10_15_09_665.jpg,0,1,0,30.19043
IMG/center_2021_02_12_10_15_09_743.jpg,IMG/left_2021_02_12_10_15_09_743.jpg,IMG/right_2021_02_12_10_15_09_743.jpg,0,1,0,30.19036
IMG/center_2021_02_12_10_15_09_820.jpg,IMG/left_2021_02_12_10_15_09_820.jpg,IMG/right_2021_02_12_10_15_09_820.jpg,0,1,0,30.19036
IMG/center_2021_02_12_10_15_09_897.jpg,IMG/left_2021_02_12_10_15_09_897.jpg,IMG/right_2021_02_12_10_15_09_897.jpg,0,1,0,30.19036
IMG/center_2021_02_12_10_15_09_975.jpg,IMG/left_2021_02_12_10_15_09_975.jpg,IMG/right_2021_02_12_10_15_09_975.jpg,-0.1,1,0,30.18748
IMG/center_2021_02_12_10_15_10_051.jpg,IMG/left_2021_02_12_10_15_10_051.jpg,IMG/right_2021_02_12_10_15_10_051.jpg,-0.3,1,0,30.16875
IMG/center_2021_02_12_10_15_10_127.jpg,IMG/left_2021_02_12_10_15_10_127.jpg,IMG/right_2021_02_12_10_15_10_127.jpg,-0.5000001,1,0,30.14493
IMG/center_2021_02_12_10_15_10_205.jpg,IMG/left_2021_02_12_10_15_10_205.jpg,IMG/right_2021_02_12_10_15_10_205.jpg,0,1,0,30.18312
IMG/center_2021_02_12_10_15_10_280.jpg,IMG/left_2021_02_12_10_15_10_280.jpg,IMG/right_2021_02_12_10_15_10_280.jpg,0,1,0,30.18683
IMG/center_2021_02_12_10_15_10_359.jpg,IMG/left_2021_02_12_10_15_10_359.jpg,IMG/right_2021_02_12_10_15_10_359.jpg,0,1,0,30.18968
IMG/center_2021_02_12_10_15_10_444.jpg,IMG/left_2021_02_12_10_15_10_444.jpg,IMG/right_2021_02_12_10_15_10_444.jpg,0,1,0,30.19023
IMG/center_2021_02_12_10_15_10_528.jpg,IMG/left_2021_02_12_10_15_10_528.jpg,IMG/right_2021_02_12_10_15_10_528.jpg,0,1,0,30.19031
IMG/center_2021_02_12_10_15_10_608.jpg,IMG/left_2021_02_12_10_15_10_608.jpg,IMG/right_2021_02_12_10_15_10_608.jpg,0,1,0,30.19045
IMG/center_2021_02_12_10_15_10_688.jpg,IMG/left_2021_02_12_10_15_10_688.jpg,IMG/right_2021_02_12_10_15_10_688.jpg,0,1,0,30.1903
IMG/center_2021_02_12_10_15_10_767.jpg,IMG/left_2021_02_12_10_15_10_767.jpg,IMG/right_2021_02_12_10_15_10_767.jpg,0,1,0,30.19035
IMG/center_2021_02_12_10_15_10_848.jpg,IMG/left_2021_02_12_10_15_10_848.jpg,IMG/right_2021_02_12_10_15_10_848.jpg,0,1,0,30.19016
IMG/center_2021_02_12_10_15_10_930.jpg,IMG/left_2021_02_12_10_15_10_930.jpg,IMG/right_2021_02_12_10_15_10_930.jpg,-0.1,1,0,30.18764
IMG/center_2021_02_12_10_15_11_010.jpg,IMG/left_2021_02_12_10_15_11_010.jpg,IMG/right_2021_02_12_10_15_11_010.jpg,-0.3,1,0,30.16922
